"endTime","artistName","trackName","msPlayed"
"2023-01-11 01:41","JID","Money",266345
"2023-01-11 01:44","Kevin Abstract","Peach",176732
"2023-01-11 01:48","Flatbush Zombies","Facts (feat. Jadakiss)",272624
"2023-01-11 01:51","Juice WRLD","Armed And Dangerous",169999
"2023-01-11 01:55","A$AP Mob","Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",230920
"2023-01-11 01:58","T.I.","Ring (feat. Young Thug)",174822
"2023-01-11 02:00","Ecco2k","Western Union",120000
"2023-01-11 02:50","BROCKHAMPTON","DEARLY DEPARTED",220726
"2023-01-11 02:51","Joeyy","Glitz",91853
"2023-01-11 02:53","Childish Gambino","Redbone",89306
"2023-01-11 02:54","Joeyy","Eminem",107368
"2023-01-11 02:58","SOB X RBE","Paramedic!",219306
"2023-01-11 03:01","Kanye West","24",197898
"2023-01-11 03:04","JPEGMAFIA","Jesus Forgive Me, I Am A Thot",156533
"2023-01-11 03:07","Lil Uzi Vert","Futsal Shuffle 2020",198912
"2023-01-11 03:10","Sematary","Bunny Suit",181129
"2023-01-11 03:14","Mach-Hommy","The Stellar Ray Theory",194652
"2023-01-11 03:17","Frank Ocean","Pink + White",184516
"2023-01-11 03:20","Playboi Carti","Sky",193234
"2023-01-11 03:24","Juice WRLD","Flaws And Sins",218348
"2023-01-11 03:27","Kendrick Lamar","Savior",224466
"2023-01-11 03:32","Rich Gang","Lifestyle",269693
"2023-01-11 03:34","Playboi Carti","Beno!",153333
"2023-01-11 03:35","BROCKHAMPTON","SWEET",56305
"2023-01-11 06:24","Disclosure","You & Me - Flume Remix",12842
"2023-01-11 06:25","Flume","Never Be Like You (feat. Kai)",11904
"2023-01-11 06:25","Flume","Drop The Game",64127
"2023-01-11 06:25","Flume","What About Us",1898
"2023-01-11 15:56","Seekae","Test & Recognise - Flume Re-work",32960
"2023-01-11 15:57","Joeyy","Glitz",88682
"2023-01-11 15:58","Joeyy","Eminem",72426
"2023-01-11 16:01","Yeat","Out thë way",150241
"2023-01-11 16:01","Yeat","Out thë way",3370
"2023-01-11 16:03","Ken Carson","Rock N Roll",148808
"2023-01-11 16:05","Flying Lotus","Black Balloons Reprise",109614
"2023-01-11 16:12","The Strokes","The Adults Are Talking",285808
"2023-01-11 16:16","The Strokes","The Adults Are Talking",226680
"2023-01-11 16:16","Lola Marsh","Something Stupid (From ""Better Call Saul"")",20560
"2023-01-11 16:16","Mac DeMarco","Freaking Out the Neighborhood",2770
"2023-01-11 16:16","Matt Maeson","Hallucinogenics",3230
"2023-01-11 16:16","The Neighbourhood","Stargazing",1100
"2023-01-11 16:20","Dr. Dog","Where'd All the Time Go?",234800
"2023-01-11 17:05","Kevin Abstract","Peach",23190
"2023-01-11 17:07","Joeyy","Glitz",91853
"2023-01-11 17:14","Frank Ocean","Godspeed",162430
"2023-01-11 17:15","DJ Khaled","EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)",0
"2023-01-11 17:15","Joeyy","Glitz",91853
"2023-01-11 17:16","Yeat","Out thë way",48860
"2023-01-11 17:16","Ken Carson","Yale",2150
"2023-01-11 17:19","SoFaygo","Hell Yeah",168160
"2023-01-11 17:22","Young Stoner Life","Take It To Trial (feat. Yak Gotti)",162219
"2023-01-11 17:24","Denzel Curry","X-Wing",176000
"2023-01-11 17:27","Metro Boomin","Superhero (Heroes & Villains) [with Future & Chris Brown]",134210
"2023-01-11 17:30","Drake","Jimmy Cooks (feat. 21 Savage)",218364
"2023-01-11 17:32","Lil Uzi Vert","Just Wanna Rock",123890
"2023-01-11 17:36","Ken Carson","Murda Musik (feat. Destroy Lonely)",237184
"2023-01-11 18:06","JID","Dance Now (feat. Kenny Mason)",227555
"2023-01-11 18:08","Joeyy","Gout",121548
"2023-01-11 18:20","Drake","Rich Flex",625216
"2023-01-11 18:23","Drake","Rich Flex",53350
"2023-01-11 18:25","Drake","Rich Flex",121180
"2023-01-11 18:26","Joeyy","Glitz",91853
"2023-01-11 18:27","Ken Carson","MDMA (feat. Destroy Lonely)",5830
"2023-01-11 18:27","BROCKHAMPTON","FABRIC",13676
"2023-01-11 18:30","Oliver Tree","Miss You",206000
"2023-01-11 18:33","ThxSoMch","SPIT IN MY FACE!",147874
"2023-01-11 18:34","Hotel Ugly","Shut up My Moms Calling - (Sped Up)",62575
"2023-01-11 18:38","Oliver Tree","Miss You",203830
"2023-01-11 18:40","JID","Raydar",7340
"2023-01-11 18:40","Bladee","ICARUS 3REESTYLE",123670
"2023-01-11 18:44","JID","Dance Now (feat. Kenny Mason)",227555
"2023-01-12 05:42","JID","Raydar",91320
"2023-01-12 16:27","Zusha","Yoel's Niggun",24042
"2023-01-12 16:27","Sematary","Haunted Mound Reapers",8576
"2023-01-12 16:28","JID","Dance Now (feat. Kenny Mason)",46634
"2023-01-12 16:28","JID","Dance Now (feat. Kenny Mason)",2069
"2023-01-12 16:32","JID","Dance Now (feat. Kenny Mason)",227555
"2023-01-12 16:34","JID","Dance Now (feat. Kenny Mason)",26259
"2023-01-12 16:34","Drake","Jimmy Cooks (feat. 21 Savage)",9130
"2023-01-12 16:40","Drake","Rich Flex",266047
"2023-01-12 16:41","Gunna","Pedestrian",0
"2023-01-12 16:41","Joeyy","Glitz",91853
"2023-01-12 17:47","Yeat","Out thë way",53504
"2023-01-12 18:01","Joeyy","Glitz",83970
"2023-01-12 18:04","Yeat","Up off X",198658
"2023-01-12 18:11","Drake","Rich Flex",417401
"2023-01-12 18:15","JID","Dance Now (feat. Kenny Mason)",227555
"2023-01-12 18:18","Young Stoner Life","Take It To Trial (feat. Yak Gotti)",170266
"2023-01-12 18:20","Metro Boomin","Superhero (Heroes & Villains) [with Future & Chris Brown]",154178
"2023-01-12 18:23","Denzel Curry","X-Wing",176000
"2023-01-12 18:26","Yeat","Turban",148770
"2023-01-12 18:29","Sematary","Haunted Mound Reapers",227142
"2023-01-12 18:32","Bladee","Obedient",179500
"2023-01-12 19:00","BROCKHAMPTON","ZIPPER",60847
"2023-01-12 19:02","Madvillain","Raid",65386
"2023-01-12 19:04","Madvillain","Raid",122240
"2023-01-12 19:06","Madvillain","All Caps",5702
"2023-01-12 19:06","Madvillain","All Caps",130480
"2023-01-12 19:11","The Strokes","The Adults Are Talking",294762
"2023-01-12 19:12","Drake","Rich Flex",80512
"2023-01-12 20:21","JID","Raydar",7460
"2023-01-12 20:23","Joeyy","Glitz",91853
"2023-01-13 06:11","Sematary","Haunted Mound Reapers",480
"2023-01-13 06:11","Pi’erre Bourne","Couch",250246
"2023-01-13 06:14","Sematary","Babayaga",165205
"2023-01-13 06:16","Sematary","In Tha Field Where I Found U",116470
"2023-01-13 06:19","Sematary","Suffer",227313
"2023-01-13 06:23","Sematary","Hallowed Be My Wrist",230320
"2023-01-13 06:25","Sematary","Hate And Gasoline",83370
"2023-01-13 06:25","Sematary","Hallowed Be My Wrist",39390
"2023-01-13 06:30","Sematary","Hate And Gasoline",2970
"2023-01-13 06:30","Sematary","Suffer",99170
"2023-01-13 06:33","Sematary","Smokin Out Da Grave",169911
"2023-01-13 06:35","Sematary","We Don't Dial 911",166274
"2023-01-13 06:37","Sematary","Angelmakers",98613
"2023-01-13 06:38","Sematary","Burn A Cop Car",86920
"2023-01-13 06:41","Sematary","Little Lamb",4200
"2023-01-13 06:41","Sematary","Go Dig My Grave",158850
"2023-01-13 16:53","Sematary","Hallowed Be My Wrist",103509
"2023-01-13 16:55","Sematary","Suffer",109845
"2023-01-13 22:17","Sematary","Hallowed Be My Wrist",168210
"2023-01-14 01:17","Sematary","Hallowed Be My Wrist",482970
"2023-01-14 01:18","Joeyy","Glitz",28720
"2023-01-14 01:20","Joeyy","Glitz",93334
"2023-01-14 01:21","Joeyy","Glitz",91853
"2023-01-14 01:23","Joeyy","Eminem",107368
"2023-01-14 01:26","Ken Carson","Murda Musik (feat. Destroy Lonely)",176578
"2023-01-14 01:29","Pop Smoke","Got It On Me",164579
"2023-01-14 01:32","Don Toliver","HAD ENOUGH (feat. Quavo & Offset)",157133
"2023-01-14 01:35","Buckshot","Hallow'd Ground",230566
"2023-01-14 01:38","Lil Baby","We Paid (feat. 42 Dugg)",164067
"2023-01-14 01:41","Ken Carson","Murda Musik (feat. Destroy Lonely)",176578
"2023-01-14 01:42","Oliver Tree","Alien Boy",42971
"2023-01-14 01:45","Oliver Tree","Miss You",206000
"2023-01-14 01:49","Yeat","Up off X",198658
"2023-01-14 01:52","Lil Baby","Grace (feat. 42 Dugg)",203438
"2023-01-14 01:56","Migos","T-Shirt",242407
"2023-01-14 01:58","Aminé","BLACKJACK",117306
"2023-01-14 01:59","Sematary","Haunted Mound Reapers",1030
"2023-01-14 01:59","Sematary","Babayaga",2100
"2023-01-14 01:59","Buckshot","Barn Owls",47309
"2023-01-14 02:03","Sematary","Suffer",231428
"2023-01-14 02:06","Sematary","Hallowed Be My Wrist",213698
"2023-01-14 02:09","Sematary","Little Lamb",149724
"2023-01-14 02:12","Sematary","We Don't Dial 911",166274
"2023-01-14 02:15","Sematary","Angelmakers",204626
"2023-01-14 02:18","Sematary","Go Dig My Grave",162167
"2023-01-14 02:20","Sematary","In Tha Field Where I Found U",116470
"2023-01-14 02:22","Sematary","Smokin Out Da Grave",169911
"2023-01-14 02:26","Sematary","Hallowed Be My Wrist",213698
"2023-01-14 02:29","Sematary","Babayaga",165205
"2023-01-14 02:31","Sematary","Burn A Cop Car",124142
"2023-01-14 02:35","Sematary","Haunted Mound Reapers",227142
"2023-01-14 02:38","Sematary","Hate And Gasoline",171652
"2023-01-14 02:40","Destroy Lonely","VETERAN (feat. Ken Carson)",176326
"2023-01-14 02:43","Bladee","I AM SLOWLY BUT SURELY LOSING HOPE",153020
"2023-01-14 02:44","Yung Lean","Chinese Restaurant",76082
"2023-01-14 02:46","BBY GOYARD","Astaroth4ever",96222
"2023-01-14 06:57","Buckshot","Over The Hills",91588
"2023-01-14 19:31","Joeyy","Glitz",91853
"2023-01-14 19:35","Flatbush Zombies","M. Bison",240293
"2023-01-14 19:39","Kanye West","Flashing Lights",237506
"2023-01-15 06:15","Kanye West","Life Of The Party (with André 3000)",23847
"2023-01-16 21:31","Sematary","Little Lamb",23871
"2023-01-16 21:31","Sematary","Suffer",14826
"2023-01-16 21:36","Sematary","Hallowed Be My Wrist",293311
"2023-01-17 17:54","Sematary","In Tha Field Where I Found U",234
"2023-01-17 17:54","Sematary","Hallowed Be My Wrist",90410
"2023-01-17 17:54","Sematary","Hallowed Be My Wrist",14037
"2023-01-17 17:54","Sickboyrari","Tearful",23167
"2023-01-17 17:54","Sematary","Suffer",1237
"2023-01-17 17:54","Sickboyrari","Amongst the Dead",3520
"2023-01-17 17:55","Sematary","Little Lamb",7722
"2023-01-17 17:55","Sematary","Hallowed Be My Wrist",25642
"2023-01-17 17:56","Sematary","Suffer",70805
"2023-01-17 17:57","Sematary","Hallowed Be My Wrist",28650
"2023-01-17 17:58","Buckshot","Hallow'd Ground",15765
"2023-01-17 17:59","Sematary","Babayaga",52864
"2023-01-17 18:05","Sematary","Hallowed Be My Wrist",315719
"2023-01-17 18:05","Sematary","Smokin Out Da Grave",10180
"2023-01-19 03:16","Young Stoner Life","Take It To Trial (feat. Yak Gotti)",111700
"2023-01-19 07:44","Nelly Furtado","Promiscuous",12770
"2023-01-19 16:33","Armani White","GOATED. (feat. Denzel Curry)",2538
"2023-01-19 17:26","Joeyy","Glitz",71018
"2023-01-19 17:34","Sematary","Hallowed Be My Wrist",4586
"2023-01-19 18:40","Sematary","Hallowed Be My Wrist",2680
"2023-01-19 18:49","Sematary","Hate And Gasoline",16593
"2023-01-19 18:49","Sematary","Hallowed Be My Wrist",500446
"2023-01-19 18:52","Sematary","We Don't Dial 911",4648
"2023-01-19 18:52","Sematary","Smokin Out Da Grave",169911
"2023-01-19 18:56","Sematary","Hallowed Be My Wrist",213698
"2023-01-19 19:25","Sematary","Smokin Out Da Grave",0
"2023-01-19 19:25","Sematary","Angelmakers",21482
"2023-01-19 19:26","Sematary","Haunted Mound Reapers",27583
"2023-01-19 19:28","Sematary","Suffer",128490
"2023-01-19 19:30","Sematary","Hallowed Be My Wrist",122090
"2023-01-19 20:22","Yeat","Up off X",198658
"2023-01-19 20:26","Playboi Carti","Choppa Won't Miss (feat. Young Thug)",217960
"2023-01-19 20:28","JPEGMAFIA","Baby I'm Bleeding",152245
"2023-01-19 20:32","Denzel Curry","Zenith",242889
"2023-01-19 20:35","Juice WRLD","Used To",176443
"2023-01-19 20:37","Kanye West","No Mistakes",123040
"2023-01-19 20:41","BROCKHAMPTON","WHAT'S THE OCCASION?",225026
"2023-01-19 20:45","Pop Smoke","The Woo (feat. 50 Cent & Roddy Ricch)",201600
"2023-01-19 20:48","GoldLink","U Say (feat. Tyler, The Creator & Jay Prince)",200801
"2023-01-19 21:32","Twista","Slow Jamz",46245
"2023-01-19 21:39","Taylor Swift","Blank Space",87470
"2023-01-19 21:43","Sematary","Hallowed Be My Wrist",213698
"2023-01-19 21:45","Bladee","ICARUS 3REESTYLE",126408
"2023-01-19 21:49","Buckshot","Hallow'd Ground",230566
"2023-01-19 21:51","Hackle","Gunsmith",152787
"2023-01-19 21:52","Sematary","Scarecraw",60029
"2023-01-19 21:52","Sematary","Suffer",490
"2023-01-19 22:12","Sematary","Hallowed Be My Wrist",309975
"2023-01-19 22:13","Sematary","Hate And Gasoline",10314
"2023-01-20 01:20","Sematary","Haunted Mound Reapers",960
"2023-01-20 01:20","Sematary","Babayaga",6140
"2023-01-20 01:20","Sematary","Hallowed Be My Wrist",10170
"2023-01-20 01:20","Oliver Tree","Miss You",106811
"2023-01-20 06:14","Sematary","Hallowed Be My Wrist",8090
"2023-01-21 02:35","Sematary","Hallowed Be My Wrist",333010
"2023-01-21 02:36","Sematary","Go Dig My Grave",57791
"2023-01-21 02:37","Sematary","In Tha Field Where I Found U",116470
"2023-01-21 02:40","Sematary","We Don't Dial 911",166274
"2023-01-21 02:44","Sematary","Suffer",231428
"2023-01-21 02:45","Sematary","Angelmakers",58026
"2023-01-21 20:48","Joeyy","Glitz",91853
"2023-01-21 20:50","Saweetie","ICY GRL (feat. Kehlani) - Bae Mix",148117
"2023-01-21 20:53","Bladee","I AM SLOWLY BUT SURELY LOSING HOPE",153020
"2023-01-21 20:57","BROCKHAMPTON","GINGER",234173
"2023-01-21 20:58","Sematary","Kamakrazee",1530
"2023-01-21 20:58","Sematary","Kamakrazee",90
"2023-01-21 20:58","Beast Coast","Left Hand (feat. Joey Bada$$, Flatbush Zombies, The Underachievers, Kirk Knight, Nyck Caution, CJ Fly)",66305
"2023-01-21 20:58","BROCKHAMPTON","BERLIN",1450
"2023-01-21 20:58","Kanye West","Devil In A New Dress",1920
"2023-01-21 21:04","Kanye West","Devil In A New Dress",351946
"2023-01-21 21:07","Sematary","Kamakrazee",177049
"2023-01-21 21:10","BROCKHAMPTON","BERLIN",199013
"2023-01-21 21:13","Ecco2k","Security!",155459
"2023-01-21 21:16","Young Thug","With That (feat. Duke)",202533
"2023-01-22 07:21","Pusha T","The Games We Play",53698
"2023-01-22 19:01","Trippie Redd","The Grinch",4928
"2023-01-22 19:01","Mac DeMarco","Gualala",91434
"2023-01-22 19:02","Trippie Redd","FULLY LOADED (feat. Future & Lil Baby)",27071
"2023-01-23 15:58","Trippie Redd","FULLY LOADED (feat. Future & Lil Baby)",4032
"2023-01-23 15:59","Joeyy","Glitz",91853
"2023-01-23 16:01","Pop Smoke","Dior - Bonus",64915
"2023-01-23 19:01","Joy Again","Looking Out for You",58110
"2023-01-23 19:02","Joeyy","Glitz",91853
"2023-01-23 19:06","Young Thug","Jumped Out the Window",320
"2023-01-23 19:06","Chance the Rapper","GRoCERIES",226845
"2023-01-23 19:08","Joeyy","Eminem",107368
"2023-01-23 19:14","Flatbush Zombies","Monica (feat. Tech N9ne)",1570
"2023-01-23 19:14","DaBaby","Suge",38454
"2023-01-23 19:14","Kanye West","Devil In A New Dress",351946
"2023-01-23 19:14","Tay-K","I <3 My Choppa",760
"2023-01-23 19:17","Ken Carson","Rock N Roll",148808
"2023-01-23 19:20","Destroy Lonely","VETERAN (feat. Ken Carson)",176326
"2023-01-23 23:22","BROCKHAMPTON","GINGER",69795
"2023-01-23 23:42","Teriyaki Boyz","Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",23270
"2023-01-24 01:56","Joeyy","Glitz",91853
"2023-01-24 01:57","Kanye West","Keep My Spirit Alive",61906
"2023-01-26 14:46","Pop Smoke","Dior - Bonus",2660
"2023-01-26 14:47","Joeyy","Glitz",91853
"2023-01-26 14:49","KIDS SEE GHOSTS","Feel The Love",92656
"2023-01-26 14:55","Ken Carson","Rock N Roll",98310
"2023-01-26 14:55","Bladee","ICARUS 3REESTYLE",10720
"2023-01-26 14:59","JID","Dance Now (feat. Kenny Mason)",227555
"2023-01-26 16:15","JID","Dance Now (feat. Kenny Mason)",79954
"2023-01-26 16:16","Yeat","Up off X",1530
"2023-01-26 16:16","Joeyy","Glitz",53570
"2023-01-26 16:19","Yeat","Out thë way",150241
"2023-01-26 16:34","Jack Harlow","Detox",1308
"2023-01-26 16:36","Joeyy","Glitz",91853
"2023-01-26 16:37","Mach-Hommy","Folie Á Deux (feat. Westside Gunn & Keisha Plum)",64826
"2023-01-26 16:38","Joeyy","Glitz",28350
"2023-01-26 19:07","Joeyy","Eminem",32930
"2023-01-26 19:09","Joeyy","Glitz",91853
"2023-01-26 19:10","Travis Scott","CAN'T SAY",80916
"2023-01-26 19:13","Tyler, The Creator","PUPPET",26578
"2023-01-26 19:13","Yeat","Out thë way",150241
"2023-01-26 19:16","Destroy Lonely","VETERAN (feat. Ken Carson)",176326
"2023-01-26 19:19","BROCKHAMPTON","TOKYO",192126
"2023-01-26 19:21","Jack Harlow","Detox",1180
"2023-01-26 19:21","BROCKHAMPTON","BANKROLL (feat. A$AP Rocky & A$AP Ferg)",1280
"2023-01-26 19:21","Denzel Curry","Zenith",980
"2023-01-26 19:21","Lil Uzi Vert","Money Longer",1150
"2023-01-26 19:21","Young Thug","High (feat. Elton John)",97497
"2023-01-26 19:21","Flatbush Zombies","New World Order",970
"2023-01-26 19:21","BROCKHAMPTON","WEIGHT",820
"2023-01-26 19:21","Lil Baby","We Paid (feat. 42 Dugg)",2540
"2023-01-26 19:21","Huncho Jack","Modern Slavery",1170
"2023-01-26 19:21","DaBaby","Suge",0
"2023-01-26 19:21","CHASE B","Cafeteria (feat. Gunna)",1250
"2023-01-26 19:21","Playboi Carti","New Tank",1160
"2023-01-26 19:24","Playboi Carti","Slay3r",164590
"2023-01-26 19:27","BROCKHAMPTON","HOTTIE",197147
"2023-01-26 19:27","Ramirez","Mosh Pit Killa",27261
"2023-01-26 19:31","Buckshot","Barn Owls",206470
"2023-01-26 19:35","Sematary","Murder Ride",239582
"2023-01-26 19:37","JAY-Z","Gotta Have It",140746
"2023-01-26 19:40","Charlie Heat","ALOHA",162105
"2023-01-26 19:45","Kanye West","Jail",297000
"2023-01-26 19:48","Frank Ocean","Lens",166435
"2023-01-28 05:11","JID","Dance Now (feat. Kenny Mason)",2303
"2023-01-28 05:11","Timbaland","The Way I Are",17834
"2023-01-28 05:17","Madvillain","All Caps",66858
"2023-01-30 16:17","Madvillain","All Caps",576
"2023-01-30 16:19","Madvillain","All Caps",130480
"2023-01-30 16:21","Madvillain","All Caps",112625
"2023-01-30 16:24","Timbaland","The Way I Are",3626
"2023-01-30 16:24","Joeyy","Glitz",42240
"2023-01-30 16:31","Sematary","Little Lamb",5684
"2023-01-30 16:31","Sematary","Hallowed Be My Wrist",413015
"2023-01-31 03:29","Ken Carson","Rock N Roll",2218
"2023-01-31 04:08","Joeyy","Glitz",13482
"2023-01-31 05:11","Crystal Castles","Untrust Us",42432
"2023-01-31 05:12","Kanye West","Drunk and Hot Girls",15551
"2023-01-31 05:12","Kanye West","Barry Bonds",16106
"2023-01-31 21:38","Ecco2k","In The Flesh",11434
"2023-01-31 21:40","Joeyy","Glitz",91853
"2023-01-31 21:40","Kendrick Lamar","Bitch, Don’t Kill My Vibe",5822
"2023-01-31 21:41","Ken Carson","Rock N Roll",80661
"2023-01-31 21:41","Thaiboy Digital","True Love",2624
"2023-01-31 21:43","SoFaygo","Hell Yeah",80602
"2023-01-31 21:53","Kanye West","Jail",62641
"2023-01-31 21:55","Joeyy","Glitz",91853
"2023-01-31 21:57","Yeat","Out thë way",150241
"2023-01-31 21:58","Aminé","REEL IT IN",8979
"2023-01-31 22:00","T.I.","Ring (feat. Young Thug)",123989
"2023-01-31 22:03","Destroy Lonely","VETERAN (feat. Ken Carson)",176326
"2023-01-31 22:04","BROCKHAMPTON","STAINS",103920
"2023-01-31 22:04","Yeat","Up off X",661
"2023-01-31 22:07","Yeat","Out thë way",146666
"2023-02-01 03:00","Quavo","HOTEL LOBBY (Unc & Phew)",32576
"2023-02-01 03:07","2 Chainz","Big Amount",448
"2023-02-01 03:07","Lil Yachty","the BLACK seminole.",3861
"2023-02-01 05:00","Lil Yachty","the ride-",2090
"2023-02-01 22:51","Lunarrr","Count Up",1706
"2023-02-01 22:51","Bladee","NOTHINGG",7146
"2023-02-01 22:51","Buckshot","In The Morning",28074
"2023-02-01 22:54","Yeat","Doublë",170453
"2023-02-01 22:57","BROCKHAMPTON","STAINS",832
"2023-02-01 22:57","Sematary","Creepin' Thru Da Woods",1856
"2023-02-01 22:57","Kendrick Lamar","Purple Hearts",1045
"2023-02-01 22:57","BROCKHAMPTON","BOYS",179446
"2023-02-01 22:57","Juice WRLD","Scared Of Love",1749
"2023-02-01 23:00","Kendrick Lamar","Money Trees",160768
"2023-02-02 16:10","Joeyy","Glitz",12326
"2023-02-02 16:41","Joeyy","Glitz",20980
"2023-02-02 16:42","Joeyy","Glitz",62100
"2023-02-02 16:43","Bladee","ICARUS 3REESTYLE",1431
"2023-02-02 16:43","Twista","Slow Jamz",590
"2023-02-02 16:46","Travis Scott","90210 (feat. Kacy Hill)",15308
"2023-02-02 16:46","Yeat","Out thë way",150241
"2023-02-02 16:48","Ken Carson","Yale",106536
"2023-02-02 16:51","Yeat","Monëy so big",160052
"2023-02-02 16:55","Earl Sweatshirt","Shattered Dreams",141000
"2023-02-02 17:00","Baby Keem","family ties (with Kendrick Lamar)",252262
"2023-02-02 17:03","Joey Trap","Tables",540
"2023-02-02 17:03","BROCKHAMPTON","THE LIGHT",1480
"2023-02-02 17:03","Vince Staples","TAKE ME HOME",136789
"2023-02-02 17:05","Denzel Curry","Troubles [Feat. T-Pain]",160000
"2023-02-02 17:23","Migos","Hit Em",92210
"2023-02-02 17:24","Yeat","Up off X",48050
"2023-02-02 17:27","Yeat","Out thë way",150241
"2023-02-02 17:27","Yeat","Out thë way",3490
"2023-02-02 17:27","Kanye West","Through The Wire",22898
"2023-02-02 17:27","Ken Carson","Yale",1270
"2023-02-02 17:30","Ken Carson","Rock N Roll",145620
"2023-02-02 17:32","SoFaygo","Hell Yeah",138320
"2023-02-03 04:23","Kanye West","Keep My Spirit Alive",2340
"2023-02-03 04:24","Joeyy","Glitz",91853
"2023-02-03 04:27","Pop Smoke","For The Night (feat. Lil Baby & DaBaby)",190476
"2023-02-03 04:31","Kanye West","Jonah",195170
"2023-02-03 04:31","City Morgue","33rd Blakk Glass",9409
"2023-02-03 04:34","Yeat","Up off X",198658
"2023-02-03 04:35","Odd Future","Oldie",17741
"2023-02-03 04:57","Ken Carson","MDMA (feat. Destroy Lonely)",22200
"2023-02-03 05:36","Yeat","Up off X",2230
"2023-02-03 05:38","Yeat","Out thë way",162031
"2023-02-03 05:39","BROCKHAMPTON","BOYS",7188
"2023-02-03 05:44","Joeyy","Glitz",14760
"2023-02-03 05:44","Ken Carson","Yale",1500
"2023-02-03 05:51","Destroy Lonely","VETERAN (feat. Ken Carson)",1170
"2023-02-03 05:51","SoFaygo","Hell Yeah",710
"2023-02-03 05:51","Ken Carson","Rock N Roll",50650
"2023-02-03 05:51","Joeyy","Eminem",1590
"2023-02-03 07:25","Ken Carson","Yale",11530
"2023-02-04 18:21","Hackle","Dumbo",2320
"2023-02-04 18:21","Hackle","Nothing",1460
"2023-02-04 18:21","Hackle","Gunsmith",3560
"2023-02-04 18:21","Hackle","Tha Ground",2590
"2023-02-05 00:57","Hackle","Dumbo",77942
"2023-02-05 00:59","Hackle","Nothing",149082
"2023-02-05 01:03","Hackle","Tha Ground",220137
"2023-02-05 01:06","Hackle","On Tha Mound",154893
"2023-02-05 01:09","Hackle","Wanted Maniacs",218675
"2023-02-05 07:19","Hackle","No Sights",128728
"2023-02-05 07:23","DJ Khaled","Juice WRLD DID (feat. Juice WRLD)",207650
"2023-02-05 07:25","Yeat","Out thë way",150241
"2023-02-05 07:28","Denzel Curry","X-Wing",176000
"2023-02-05 07:32","Juice WRLD","Flaws And Sins",218348
"2023-02-05 07:35","Destroy Lonely","NOSTYLIST",180000
"2023-02-05 07:38","Wastedworld","Demon Love",200248
"2023-02-05 07:41","BabyTron","Manute Bol",158510
"2023-02-05 20:22","Buckshot","Long Walk Home",6840
"2023-02-05 20:22","Kendrick Lamar","N95",195950
"2023-02-05 20:25","JID","Raydar",204909
"2023-02-05 20:28","Madvillain","All Caps",130480
"2023-02-05 20:29","CZARFACE","Bomb Thrown",1160
"2023-02-05 20:29","CZARFACE","Bomb Thrown",108388
"2023-02-05 20:29","Denzel Curry","X-Wing",4922
"2023-02-05 20:34","Souls Of Mischief","93 'Til Infinity",286440
"2023-02-05 20:37","Denzel Curry","X-Wing",176000
"2023-02-05 20:41","Migos","T-Shirt",242407
"2023-02-05 20:45","Joey Bada$$","Wanna Be Loved",215480
"2023-02-05 20:49","Playboi Carti","wokeuplikethis*",15360
"2023-02-05 20:49","Tyler, The Creator","EARFQUAKE",5102
"2023-02-05 20:49","Future","VOODOO (feat. Kodak Black)",1776
"2023-02-05 20:49","Benny The Butcher","Johnny P's Caddy",225000
"2023-02-05 20:49","Tyler, The Creator","Trashwang (feat. Na' kel, Jasper Dolphin, Lucas, L-Boy, Taco, Left Brain & Lee Spielman)",3504
"2023-02-05 20:53","Playboi Carti","wokeuplikethis*",235535
"2023-02-05 20:53","Young Thug","Climax (feat. 6lack)",1062
"2023-02-05 20:53","Tyler, The Creator","EARFQUAKE",3954
"2023-02-05 20:53","BROCKHAMPTON","1997 DIANA",946
"2023-02-05 20:58","Playboi Carti","Location",168783
"2023-02-05 20:59","Denzel Curry","VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1]",68029
"2023-02-05 21:22","The Kid LAROI","Love Again",4752
"2023-02-05 21:22","BabyTron","Manute Bol",11688
"2023-02-06 04:34","Tory Lanez","The Color Violet",950
"2023-02-06 04:37","Gunna","private island",132173
"2023-02-06 04:38","Jack Jezzro","That's Amore",90876
"2023-02-06 04:42","MR TOUT LE MONDE","Sunny Day",2590
"2023-02-06 04:42","Jauz","The Game",242040
"2023-02-06 04:42","A Boogie Wit da Hoodie","Man in the Mirror",1170
"2023-02-06 04:46","Sam Smith","Unholy (feat. Kim Petras) - Disclosure Remix",234411
"2023-02-06 04:49","Post Malone","Staring At The Sun (feat. SZA)",168280
"2023-02-06 04:51","iann dior","is it you",113768
"2023-02-06 17:37","Ken Carson","Rock N Roll",15370
"2023-02-06 17:38","Kendrick Lamar","The Heart Part 5",1860
"2023-02-06 17:40","Tyler, The Creator","Potato Salad",5083
"2023-02-06 17:40","Ken Carson","Rock N Roll",3910
"2023-02-06 17:40","Ken Carson","Yale",106536
"2023-02-06 17:40","Ken Carson","Yale",6820
"2023-02-06 17:41","Bladee","DRAIN STORY",1840
"2023-02-06 17:42","JPEGMAFIA","DIRTY!",3550
